image_id,parent_image_id,label,class_name_readable,relative_path,image_path,source,generation_method,external_generator_note,clip_intended_score,clip_best_label,clip_margin
synthetic_2861_0,2861,49,Eared Grebe,class_049\img02861_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_049\img02861_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3116581439971924,102,-0.0019213855266571045
synthetic_2870_0,2870,49,Eared Grebe,class_049\img02870_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_049\img02870_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3589072823524475,49,0.020947396755218506
synthetic_2903_0,2903,50,Horned Grebe,class_050\img02903_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_050\img02903_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.24007266759872437,79,-0.09091001749038696
synthetic_2930_0,2930,50,Horned Grebe,class_050\img02930_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_050\img02930_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.33069121837615967,23,-0.005304962396621704
synthetic_2980_0,2980,51,Pied billed Grebe,class_051\img02980_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_051\img02980_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.26997441053390503,102,-0.00690460205078125
synthetic_2989_0,2989,51,Pied billed Grebe,class_051\img02989_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_051\img02989_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.32942527532577515,51,0.014836549758911133
synthetic_3069_0,3069,52,Western Grebe,class_052\img03069_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_052\img03069_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.27199774980545044,23,-0.007081866264343262
synthetic_3043_0,3043,52,Western Grebe,class_052\img03043_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_052\img03043_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.05154292285442352,120,-0.2931097000837326
synthetic_3115_0,3115,53,Blue Grosbeak,class_053\img03115_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_053\img03115_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.27900439500808716,14,-0.019845187664031982
synthetic_3103_0,3103,53,Blue Grosbeak,class_053\img03103_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_053\img03103_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.31292036175727844,13,-0.019235938787460327
synthetic_3167_0,3167,54,Evening Grosbeak,class_054\img03167_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_054\img03167_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3157151937484741,95,-0.011028110980987549
synthetic_3145_0,3145,54,Evening Grosbeak,class_054\img03145_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_054\img03145_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.30856579542160034,96,-0.016319990158081055
synthetic_3205_0,3205,55,Pine Grosbeak,class_055\img03205_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_055\img03205_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.30665501952171326,33,-0.012842446565628052
synthetic_3240_0,3240,55,Pine Grosbeak,class_055\img03240_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_055\img03240_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.19956421852111816,130,-0.13111478090286255
synthetic_3263_0,3263,56,Rose breasted Grosbeak,class_056\img03263_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_056\img03263_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3674505054950714,56,0.06235286593437195
synthetic_3271_0,3271,56,Rose breasted Grosbeak,class_056\img03271_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_056\img03271_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.33032387495040894,56,0.011164724826812744
synthetic_3314_0,3314,57,Pigeon Guillemot,class_057\img03314_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_057\img03314_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2717708945274353,73,-0.03797876834869385
synthetic_3341_0,3341,57,Pigeon Guillemot,class_057\img03341_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_057\img03341_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2641814947128296,102,-0.01550552248954773
synthetic_3422_0,3422,58,California Gull,class_058\img03422_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_058\img03422_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.30198490619659424,64,-0.0149039626121521
synthetic_3375_0,3375,58,California Gull,class_058\img03375_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_058\img03375_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3064984977245331,64,-0.007334589958190918
synthetic_3443_0,3443,59,Glaucous winged Gull,class_059\img03443_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_059\img03443_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2938697934150696,60,-0.01866835355758667
synthetic_3486_0,3486,59,Glaucous winged Gull,class_059\img03486_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_059\img03486_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.13683941960334778,154,-0.2034468948841095
synthetic_3540_0,3540,60,Heermann Gull,class_060\img03540_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_060\img03540_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3287573456764221,60,0.012723267078399658
synthetic_3532_0,3532,60,Heermann Gull,class_060\img03532_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_060\img03532_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.261321097612381,54,-0.053893864154815674
synthetic_3569_0,3569,61,Herring Gull,class_061\img03569_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_061\img03569_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.24372893571853638,153,-0.061398983001708984
synthetic_3572_0,3572,61,Herring Gull,class_061\img03572_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_061\img03572_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.21840932965278625,90,-0.0612921416759491
synthetic_3645_0,3645,62,Ivory Gull,class_062\img03645_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_062\img03645_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.33251678943634033,83,-0.03532955050468445
synthetic_3608_0,3608,62,Ivory Gull,class_062\img03608_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_062\img03608_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.12880301475524902,167,-0.19664347171783447
synthetic_3725_0,3725,63,Ring billed Gull,class_063\img03725_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_063\img03725_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.30333346128463745,64,-0.01675325632095337
synthetic_3692_0,3692,63,Ring billed Gull,class_063\img03692_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_063\img03692_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.31160062551498413,59,-0.012259602546691895
synthetic_3731_0,3731,64,Slaty backed Gull,class_064\img03731_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_064\img03731_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.26517415046691895,70,-0.04809620976448059
synthetic_3740_0,3740,64,Slaty backed Gull,class_064\img03740_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_064\img03740_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3275141716003418,60,-0.026634961366653442
synthetic_3781_0,3781,65,Western Gull,class_065\img03781_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_065\img03781_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.32129722833633423,64,-0.011871784925460815
synthetic_3811_0,3811,65,Western Gull,class_065\img03811_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_065\img03811_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3284938335418701,64,-0.015490353107452393
synthetic_3850_0,3850,66,Anna Hummingbird,class_066\img03850_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_066\img03850_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.28064119815826416,85,-0.02129426598548889
synthetic_3872_0,3872,66,Anna Hummingbird,class_066\img03872_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_066\img03872_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.339540958404541,66,0.030032455921173096
synthetic_3950_0,3950,67,Ruby throated Hummingbird,class_067\img03950_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_067\img03950_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3065905272960663,67,0.003971129655838013
synthetic_3910_0,3910,67,Ruby throated Hummingbird,class_067\img03910_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_067\img03910_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2693396806716919,37,-0.016395747661590576
synthetic_3966_0,3966,68,Rufous Hummingbird,class_068\img03966_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_068\img03966_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2902863621711731,66,-0.013039588928222656
synthetic_3961_0,3961,68,Rufous Hummingbird,class_068\img03961_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_068\img03961_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.26905566453933716,48,-0.043594568967819214
synthetic_4027_0,4027,69,Green Violetear,class_069\img04027_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_069\img04027_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.18176886439323425,9,-0.1079147458076477
synthetic_4068_0,4068,69,Green Violetear,class_069\img04068_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_069\img04068_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.34467947483062744,69,0.040906816720962524
synthetic_4093_0,4093,70,Long tailed Jaeger,class_070\img04093_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_070\img04093_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.30580729246139526,1,-0.013250768184661865
synthetic_4100_0,4100,70,Long tailed Jaeger,class_070\img04100_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_070\img04100_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.27610257267951965,76,-0.010293394327163696
synthetic_4137_0,4137,71,Pomarine Jaeger,class_071\img04137_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_071\img04137_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2587859332561493,137,-0.04784315824508667
synthetic_4149_0,4149,71,Pomarine Jaeger,class_071\img04149_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_071\img04149_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.21135154366493225,54,-0.10022827982902527
synthetic_4254_0,4254,72,Blue Jay,class_072\img04254_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_072\img04254_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3134920001029968,72,0.02681344747543335
synthetic_4197_0,4197,72,Blue Jay,class_072\img04197_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_072\img04197_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3583233952522278,72,0.042967259883880615
synthetic_4268_0,4268,73,Florida Jay,class_073\img04268_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_073\img04268_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2861490845680237,102,-0.030826866626739502
synthetic_4291_0,4291,73,Florida Jay,class_073\img04291_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_073\img04291_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2801310420036316,72,-0.015675246715545654
synthetic_4324_0,4324,74,Green Jay,class_074\img04324_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_074\img04324_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3676633834838867,74,0.06099161505699158
synthetic_4334_0,4334,74,Green Jay,class_074\img04334_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_074\img04334_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3485911786556244,74,0.05278399586677551
synthetic_4415_0,4415,75,Dark eyed Junco,class_075\img04415_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_075\img04415_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2674824893474579,143,-0.04633757472038269
synthetic_4380_0,4380,75,Dark eyed Junco,class_075\img04380_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_075\img04380_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.31730735301971436,75,0.019615530967712402
synthetic_4483_0,4483,76,Tropical Kingbird,class_076\img04483_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_076\img04483_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.31869518756866455,19,-0.0015384554862976074
synthetic_4491_0,4491,76,Tropical Kingbird,class_076\img04491_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_076\img04491_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2727603018283844,67,-0.014420002698898315
synthetic_4524_0,4524,77,Gray Kingbird,class_077\img04524_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_077\img04524_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.31478846073150635,152,-0.0072356462478637695
synthetic_4540_0,4540,77,Gray Kingbird,class_077\img04540_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_077\img04540_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.31642717123031616,73,-0.008015811443328857
synthetic_4604_0,4604,78,Belted Kingfisher,class_078\img04604_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_078\img04604_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.327603816986084,78,0.0035341978073120117
synthetic_4563_0,4563,78,Belted Kingfisher,class_078\img04563_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_078\img04563_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3082566261291504,79,-0.03304475545883179
synthetic_4639_0,4639,79,Green Kingfisher,class_079\img04639_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_079\img04639_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.22569414973258972,67,-0.09027239680290222
synthetic_4659_0,4659,79,Green Kingfisher,class_079\img04659_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_079\img04659_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.28271418809890747,88,-0.0351872444152832
synthetic_4712_0,4712,80,Pied Kingfisher,class_080\img04712_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_080\img04712_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3345896601676941,80,0.006255805492401123
synthetic_4680_0,4680,80,Pied Kingfisher,class_080\img04680_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_080\img04680_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.27707916498184204,87,-0.07059335708618164
synthetic_4769_0,4769,81,Ringed Kingfisher,class_081\img04769_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_081\img04769_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.1800176203250885,138,-0.13576826453208923
synthetic_4756_0,4756,81,Ringed Kingfisher,class_081\img04756_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_081\img04756_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.34680992364883423,81,0.0029271841049194336
synthetic_4803_0,4803,82,White breasted Kingfisher,class_082\img04803_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_082\img04803_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3185042142868042,82,0.023876845836639404
synthetic_4828_0,4828,82,White breasted Kingfisher,class_082\img04828_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_082\img04828_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.27965930104255676,86,-0.036224037408828735
synthetic_4887_0,4887,83,Red legged Kittiwake,class_083\img04887_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_083\img04887_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.29283392429351807,44,-0.012846827507019043
synthetic_4897_0,4897,83,Red legged Kittiwake,class_083\img04897_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_083\img04897_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2664632499217987,83,0.004384428262710571
synthetic_4964_0,4964,84,Horned Lark,class_084\img04964_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_084\img04964_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3371052145957947,84,0.04612046480178833
synthetic_4948_0,4948,84,Horned Lark,class_084\img04948_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_084\img04948_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3300289213657379,84,0.019511550664901733
synthetic_5022_0,5022,85,Pacific Loon,class_085\img05022_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_085\img05022_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.31537359952926636,81,-0.03529095649719238
synthetic_4997_0,4997,85,Pacific Loon,class_085\img04997_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_085\img04997_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.29743292927742004,30,-0.029712945222854614
synthetic_5052_0,5052,86,Mallard,class_086\img05052_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_086\img05052_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3207379877567291,86,0.06187877058982849
synthetic_5065_0,5065,86,Mallard,class_086\img05065_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_086\img05065_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3513382077217102,86,0.09430679678916931
synthetic_5112_0,5112,87,Western Meadowlark,class_087\img05112_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_087\img05112_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2925127148628235,175,-3.546476364135742e-05
synthetic_5130_0,5130,87,Western Meadowlark,class_087\img05130_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_087\img05130_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2654053270816803,175,-0.017092853784561157
synthetic_5158_0,5158,88,Hooded Merganser,class_088\img05158_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_088\img05158_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3377171456813812,88,0.02115735411643982
synthetic_5173_0,5173,88,Hooded Merganser,class_088\img05173_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_088\img05173_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.36510396003723145,88,0.05759933590888977
synthetic_5217_0,5217,89,Red breasted Merganser,class_089\img05217_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_089\img05217_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.24143654108047485,115,-0.07769498229026794
synthetic_5244_0,5244,89,Red breasted Merganser,class_089\img05244_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_089\img05244_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.36136946082115173,89,0.029787391424179077
synthetic_5288_0,5288,90,Mockingbird,class_090\img05288_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_090\img05288_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.27817752957344055,149,-0.04566505551338196
synthetic_5310_0,5310,90,Mockingbird,class_090\img05310_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_090\img05310_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.29226332902908325,174,-0.022729039192199707
synthetic_5356_0,5356,91,Nighthawk,class_091\img05356_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_091\img05356_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.16543814539909363,41,-0.12348693609237671
synthetic_5375_0,5375,91,Nighthawk,class_091\img05375_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_091\img05375_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.21729256212711334,102,-0.08505533635616302
synthetic_5417_0,5417,92,Clark Nutcracker,class_092\img05417_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_092\img05417_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.30278393626213074,6,-0.00546148419380188
synthetic_5418_0,5418,92,Clark Nutcracker,class_092\img05418_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_092\img05418_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.33421435952186584,92,0.005368530750274658
synthetic_5495_0,5495,93,White breasted Nuthatch,class_093\img05495_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_093\img05495_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.27430880069732666,131,-0.018097668886184692
synthetic_5462_0,5462,93,White breasted Nuthatch,class_093\img05462_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_093\img05462_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3238890767097473,163,-0.011901676654815674
synthetic_5512_0,5512,94,Baltimore Oriole,class_094\img05512_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_094\img05512_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.30705583095550537,97,-0.00711745023727417
synthetic_5561_0,5561,94,Baltimore Oriole,class_094\img05561_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_094\img05561_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3030772805213928,88,-0.0033072829246520996
synthetic_5621_0,5621,95,Hooded Oriole,class_095\img05621_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_095\img05621_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.34602561593055725,95,0.0068735480308532715
synthetic_5607_0,5607,95,Hooded Oriole,class_095\img05607_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_095\img05607_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.317425400018692,46,-0.010112017393112183
synthetic_5663_0,5663,96,Orchard Oriole,class_096\img05663_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_096\img05663_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.2498180866241455,141,-0.04636740684509277
synthetic_5675_0,5675,96,Orchard Oriole,class_096\img05675_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_096\img05675_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.35984742641448975,96,0.02932155132293701
synthetic_5701_0,5701,97,Scott Oriole,class_097\img05701_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_097\img05701_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.31096336245536804,95,-0.01874464750289917
synthetic_5699_0,5699,97,Scott Oriole,class_097\img05699_aug00.jpg,C:\Users\abuba\OneDrive\Desktop\GEN_AI\project\outputs\samples\synthetic_candidates\class_097\img05699_aug00.jpg,synthetic,foreground_preserving_background_swap,,0.3247916102409363,95,-0.017861664295196533
